Id,Name,AddressLine1,AddressLine2,City,County,StateProvinceRegion,Zip,MetropolitanStatisticalArea,Latitude,Longitude,YQL_console_Geo,BuildingTotalSquareFoot,BuiltTimePeriod,Condition,Class,Quality,Stories,Units,BedroomMix,AverageSquareFootPerUnit,Occupancy,PotentialGrossIncome,EffectiveGrossIncome,OperatingExpense,NetOperatingIncome,OverallRate,GrossRentMultiplier,Price,Date,OfficialRecordBookAndPage,Grantor,Grantee,CostPerSquareFoot,CostPerUnit,PropertyRights,Financing,ListedPriceAtSale,MarketingPeriod,ContractPeriod,Verification,PriorSales,SiteTotalSquareFoot,Acres,FloorToAreaRatio,BuildingAreaRatio,Zoning,Parking,ParcelId,LegalDescription,FloodZone,CensusTract
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Atrium Luxury Apartments,150 SE 3rd Ave ,,Miami ,Miami-Dade,FL,33131-2012 ,,25.773031,-80.18927,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=150+SE+3rd+Ave,33131-2012&sensor=false""",46767.76,Lorem ipsum dolor sit amet,,,,69,101,Lorem ipsum dolor sit amet,288.4,85.5,1177.32,111177.34,111177.3,123184.34,77.5,11177.23,111177,8/19/2002 22:25,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,177.23,1177.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,112919.52,84.5,66.11,66.11,Lorem ipsu,,1111-2059,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,West Brickell Apartments,955 Southwest 2nd Avenue ,,Miami ,Miami-Dade,FL,33130-3578 ,,25.764868,-80.19728,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=955+Southwest+2nd+Avenue,33130-3578&sensor=false""",55788.77,Lorem ipsum dolor sit amet,,,,70,102,Lorem ipsum dolor sit amet,289.4,85.5,1178.32,111178.34,111178.3,123185.34,78.5,11178.23,111178,2/2/2010 11:11,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,178.23,1178.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,130961.54,85.5,67.11,67.11,Lorem ipsu,,1111-2058,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Brisas Del Mar ,556 West Flagler Street ,,Miami ,Miami-Dade,FL,33130-1315 ,,25.773355,-80.203735,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=556+West+Flagler+Street,33130-1315&sensor=false""",38677.77,Lorem ipsum dolor sit amet,,,,71,103,Lorem ipsum dolor sit amet,290.4,85.5,1179.32,111179.34,111179.3,123186.34,79.5,11179.23,111179,5/9/2010 10:13,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,179.23,1179.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,96739.54,86.5,68.11,68.11,Lorem ipsu,,1111-2057,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Brisas Del Mar ,11808 Northwest 10th Avenue ,,Miami,Miami Dade,FL,33168-6207 ,,25.883177,-80.21462,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=11808+Northwest+10th+Avenue,33168-6207&sensor=false""",12121.5,Lorem ipsum dolor sit amet,,,,72,104,Lorem ipsum dolor sit amet,291.4,85.5,1180.32,111180.34,111180.3,123187.34,80.5,11180.23,111180,1/11/2003 17:07,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,180.23,1180.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,43627,87.5,69.11,69.11,Lorem ipsu,,1111-2056,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Olympia Building Apartments,8 SE 2nd Avenue ,,Miami,Miami Dade,FL,33131,,25.774193,-80.19045,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=8+SE+2nd+Avenue,33131&sensor=false""",13214,Lorem ipsum dolor sit amet,,,,73,105,Lorem ipsum dolor sit amet,292.4,85.5,1181.32,111181.34,111181.3,123188.34,81.5,11181.23,111181,11/12/2003 16:13,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,181.23,1181.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,45812,88.5,70.11,70.11,Lorem ipsu,,1111-2055,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Hunter Riverwalk Apartments,524 Northwest 1st Street ,,Miami,Miami Dade,FL,33128-1572 ,,25.77456,-80.20297,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=524+Northwest+1st+Street,33128-1572&sensor=false""",43476.76,Lorem ipsum dolor sit amet,,,,74,106,Lorem ipsum dolor sit amet,293.4,85.5,1182.32,111182.34,111182.3,123189.34,82.5,11182.23,111182,11/8/2000 15:40,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,182.23,1182.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,106337.52,89.5,71.11,71.11,Lorem ipsu,,1111-2054,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Stanley Axlrod UTD Towers,1809 Brickell Avenue ,,Miami,Miami Dade,FL,33129-1619 ,,25.754774,-80.195496,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=1809+Brickell+Avenue,33129-1619&sensor=false""",50000,Lorem ipsum dolor sit amet,,,,75,107,Lorem ipsum dolor sit amet,294.4,85.5,1183.32,111183.34,111183.3,123190.34,83.5,11183.23,111183,4/27/2000 0:53,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,183.23,1183.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,119384,90.5,72.11,72.11,Lorem ipsu,,1111-2053,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Brickell Bay Plaza Inc,1201 Brickell Ave ,,Miami,Miami Dade,FL,33131-3223 ,,25.761883,-80.19126,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=1201+Brickell+Ave,33131-3223&sensor=false""",40000.43,Lorem ipsum dolor sit amet,,,,76,108,Lorem ipsum dolor sit amet,295.4,85.5,1184.32,111184.34,111184.3,123191.34,84.5,11184.23,111184,7/6/2008 7:15,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,184.23,1184.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,99384.86,91.5,73.11,73.11,Lorem ipsu,,1111-2052,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Ten Sixty Brickell Condominium,1060 Brickell Avenue ,,Miami,Miami Dade,FL,33131-3915 ,,25.7631,-80.19221,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=1060+Brickell+Avenue,33131-3915&sensor=false""",30043.11,Lorem ipsum dolor sit amet,,,,77,109,Lorem ipsum dolor sit amet,296.4,85.5,1185.32,111185.34,111185.3,123192.34,85.5,11185.23,111185,12/30/2005 3:35,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,185.23,1185.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,79470.22,92.5,74.11,74.11,Lorem ipsu,,1111-2051,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Brickell Station Lofts,100 Southwest 10th Street ,,Miami,Miami Dade,FL,33130,,25.764194,-80.19585,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=100+Southwest+10th+Street,33130&sensor=false""",18765.99,Lorem ipsum dolor sit amet,,,,78,110,Lorem ipsum dolor sit amet,297.4,85.5,1186.32,111186.34,111186.3,123193.34,86.5,11186.23,111186,2/7/2009 22:46,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,186.23,1186.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,56915.98,93.5,75.11,75.11,Lorem ipsu,,1111-2050,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Riverside Apartments,950 Southwest 1st Street ,,Miami,Miami Dade,FL,33130-1149 ,,25.772326,-80.21001,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=950+Southwest+1st+Street,33130-1149&sensor=false""",20004.43,Lorem ipsum dolor sit amet,,,,79,111,Lorem ipsum dolor sit amet,298.4,85.5,1187.32,111187.34,111187.3,123194.34,87.5,11187.23,111187,4/19/2002 2:00,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,187.23,1187.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,59392.86,94.5,76.11,76.11,Lorem ipsu,,1111-2049,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Rio Towers Ltd,905 SW 1st St ,,Miami,Miami Dade,FL,33130-1158 ,,25.772804,-80.20964,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=905+SW+1st+St,33130-1158&sensor=false""",33376.87,Lorem ipsum dolor sit amet,,,,80,112,Lorem ipsum dolor sit amet,299.4,85.5,1188.32,111188.34,111188.3,123195.34,88.5,11188.23,111188,11/14/2005 5:04,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,188.23,1188.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,86137.74,95.5,77.11,77.11,Lorem ipsu,,1111-2048,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Pointview Apartments,1430 Brickell Bay Drive ,,Miami,Miami Dade,FL,33131-3612 ,,25.757557,-80.18937,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=1430+Brickell+Bay+Drive,33131-3612&sensor=false""",48867.77,Lorem ipsum dolor sit amet,,,,81,113,Lorem ipsum dolor sit amet,300.4,85.5,1189.32,111189.34,111189.3,123196.34,89.5,11189.23,111189,10/9/2002 11:01,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,189.23,1189.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,117119.54,96.5,78.11,78.11,Lorem ipsu,,1111-2047,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Barlovento Apartments Inc,1245 NW 2nd St ,,Miami,Miami Dade,FL,33125-5649 ,,25.775417,-80.215904,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=1245+NW+2nd+St,33125-5649&sensor=false""",43874.88,Lorem ipsum dolor sit amet,,,,82,114,Lorem ipsum dolor sit amet,301.4,85.5,1190.32,111190.34,111190.3,123197.34,90.5,11190.23,111190,9/29/2010 8:39,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,190.23,1190.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,107133.76,97.5,79.11,79.11,Lorem ipsu,,1111-2046,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Casa Luna Apartments,1800 West Flagler Street ,,Miami,Miami Dade,FL,33135-1915 ,,25.772724,-80.22488,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=1800+West+Flagler+Street,33135-1915&sensor=false""",38723.33,Lorem ipsum dolor sit amet,,,,83,115,Lorem ipsum dolor sit amet,302.4,85.5,1191.32,111191.34,111191.3,123198.34,91.5,11191.23,111191,2/5/1994 18:39,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,191.23,1191.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,96830.66,98.5,80.11,80.11,Lorem ipsu,,1111-2045,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Tuscan Place Apartments,600 6th Street ,,Miami Beach ,Miami-Dade,FL,33139,,25.775845,-80.1344,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=600+6th+Street,33139&sensor=false""",36444.43,Lorem ipsum dolor sit amet,,,,84,116,Lorem ipsum dolor sit amet,303.4,85.5,1192.32,111192.34,111192.3,123199.34,92.5,11192.23,111192,3/3/1994 12:22,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,192.23,1192.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,92272.86,99.5,81.11,81.11,Lorem ipsu,,1111-2044,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Blackstone Apartments,800 Washington Avenue ,,Miami Beach ,Miami-Dade,FL,33139-0800 ,,25.77849,-80.133484,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=800+Washington+Avenue,33139-0800&sensor=false""",31142.87,Lorem ipsum dolor sit amet,,,,85,117,Lorem ipsum dolor sit amet,304.4,85.5,1193.32,111193.34,111193.3,123200.34,93.5,11193.23,111193,2/9/1988 17:52,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,193.23,1193.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,81669.74,100.5,82.11,82.11,Lorem ipsu,,1111-2043,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Stardust Apartments and Resorts,910 Collins Avenue ,,Miami Beach ,Miami-Dade,FL,33139,,25.77968,-80.1322,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=910+Collins+Avenue,33139&sensor=false""",47766.33,Lorem ipsum dolor sit amet,,,,86,118,Lorem ipsum dolor sit amet,305.4,85.5,1194.32,111194.34,111194.3,123201.34,94.5,11194.23,111194,12/12/2008 5:42,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,194.23,1194.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,114916.66,101.5,83.11,83.11,Lorem ipsu,,1111-2042,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,First Sofi Apartments,130 3rd street ,,Miami Beach ,Miami-Dade,FL,33139,,25.772125,-80.133026,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=130+3rd+street,33139&sensor=false""",29535.77,Lorem ipsum dolor sit amet,,,,87,119,Lorem ipsum dolor sit amet,306.4,85.5,1195.32,111195.34,111195.3,123202.34,95.5,11195.23,111195,8/29/1995 12:00,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,195.23,1195.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,78455.54,102.5,84.11,84.11,Lorem ipsu,,1111-2041,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Balmoral Apartments,350 Collins Avenue ,,Miami Beach ,Miami-Dade,FL,33139-6929,,25.77313,-80.13343,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=350+Collins+Avenue,33139-6929&sensor=false""",40066.77,Lorem ipsum dolor sit amet,,,,88,120,Lorem ipsum dolor sit amet,307.4,85.5,1196.32,111196.34,111196.3,123203.34,96.5,11196.23,111196,9/1/2002 17:06,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,196.23,1196.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,99517.54,103.5,85.11,85.11,Lorem ipsu,,1111-2040,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Academy Apartment Cond,900 6th Street ,,Miami Beach ,Miami-Dade,FL,33139-6341 ,,25.775574,-80.137535,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=900+6th+Street,33139-6341&sensor=false""",40101.32,Lorem ipsum dolor sit amet,,,,89,121,Lorem ipsum dolor sit amet,308.4,85.5,1197.32,111197.34,111197.3,123204.34,97.5,11197.23,111197,3/13/2002 0:19,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,197.23,1197.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,99586.64,104.5,86.11,86.11,Lorem ipsu,,1111-2039,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Edwards Apartments,953 Collins Ave ,,Miami Beach ,Miami-Dade,FL,33139-5041 ,,25.780178,-80.13147,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=953+Collins+Ave,33139-5041&sensor=false""",49826.78,Lorem ipsum dolor sit amet,,,,90,122,Lorem ipsum dolor sit amet,309.4,85.5,1198.32,111198.34,111198.3,123205.34,98.5,11198.23,111198,5/30/2002 10:19,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,198.23,1198.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,119037.56,105.5,87.11,87.11,Lorem ipsu,,1111-2038,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Southgate Towers Apartments,900 West Avenue ,,Miami Beach ,Miami-Dade,FL,33139-5233 ,,25.779757,-80.14218,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=900+West+Avenue,33139-5233&sensor=false""",49960.05,Lorem ipsum dolor sit amet,,,,91,123,Lorem ipsum dolor sit amet,310.4,85.5,1199.32,111199.34,111199.3,123206.34,99.5,11199.23,111199,6/29/1991 16:43,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,199.23,1199.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,119304.1,106.5,88.11,88.11,Lorem ipsu,,1111-2037,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Capri South Beach Condos,1451 Ocean ,,Miami Beach ,Miami-Dade,FL,33139,,25.785236,-80.12964,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=1451+Ocean,33139&sensor=false""",24200.15,Lorem ipsum dolor sit amet,,,,92,124,Lorem ipsum dolor sit amet,311.4,85.5,1200.32,111200.34,111200.3,123207.34,100.5,11200.23,111200,12/31/2006 15:03,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,200.23,1200.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,67784.3,107.5,89.11,89.11,Lorem ipsu,,1111-2036,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Sunbrite Apartments,1330 Pennsylvania Avenue ,,Miami Beach ,Miami-Dade,FL,33139,,25.784739,-80.134445,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=1330+Pennsylvania+Avenue,33139&sensor=false""",42000.02,Lorem ipsum dolor sit amet,,,,93,125,Lorem ipsum dolor sit amet,312.4,85.5,1201.32,111201.34,111201.3,123208.34,101.5,11201.23,111201,4/25/2011 23:17,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,201.23,1201.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,103384.04,108.5,90.11,90.11,Lorem ipsu,,1111-2035,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
b11a0d36-d6d4-4bd8-9d8e-9ee101760c3b,Council Towers,1040 Collins Ave ,,Miami Beach ,Miami-Dade,FL,33139-5044 ,,25.781439,-80.13182,"select * from json where url=""http://maps.googleapis.com/maps/api/geocode/json?address=1040+Collins+Ave,33139-5044&sensor=false""",34240.01,Lorem ipsum dolor sit amet,,,,94,126,Lorem ipsum dolor sit amet,313.4,85.5,1202.32,111202.34,111202.3,123209.34,102.5,11202.23,111202,8/31/2008 0:20,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,202.23,1202.32,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,87864.02,109.5,91.11,91.11,Lorem ipsu,,1111-2034,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet,Lorem ipsum dolor sit amet
